obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1237662336791937300,239.97802763036,32.2028872770895,22.17202,20.76515,20.40948,20.17695,20.1502,3926,301,4,93,12296042631256103e3,STAR,-3.497211e-4,10921,58251,326
1237665025442906400,187.670003034107,35.2545371992404,21.27083,18.69653,17.22018,16.08499,15.47591,4552,301,4,115,2263144358419130400,STAR,4.003806e-5,2010,53495,311
1237671123759661600,132.837831827901,10.671839550461,21.86605,20.64367,20.37679,20.31296,20.18706,5972,301,3,116,3007322426238409700,STAR,-1.279531e-4,2671,54141,159
1237651190818603300,126.012914486178,47.1901537685632,23.94946,21.21188,19.6231,18.73954,18.26392,1331,301,3,149,3573655038591082500,STAR,-2.513496e-4,3174,54821,177
1237654392174675e3,115.554660074228,35.9425157457185,23.41145,21.9083,21.25712,20.9283,20.40115,2076,301,6,70,4128734975158933500,STAR,7.627842e-6,3667,55566,218
123768027257589e4,339.48713791641,20.7844622387102,22.70217,21.17775,20.98086,21.0737,21.11006,8102,301,4,101,6889459698996894e3,STAR,-9.868621e-4,6119,56181,284
1237661361834951e3,202.547958332817,46.2212763202622,19.15925,18.17642,17.91159,17.79584,17.73069,3699,301,4,102,1647233671419160600,STAR,2.498135e-6,1463,53063,153
1237663239279477500,58.4456445444675,0.597252280544812,24.8451,25.51984,23.45617,20.8441,19.37366,4136,301,5,208,1398541180928551e3,STAR,1.398366e-4,1242,52901,631
1237663462606438700,348.828611751999,0.677984854992138,20.32245,19.36778,18.94721,18.80059,18.74428,4188,301,5,35,1234103995539155e3,STAR,-0.001544621,1096,52974,428
1237661362372018200,203.398020589746,46.5106334779774,18.77797,17.79131,17.39662,17.25874,17.18818,3699,301,5,105,8339777668355742e3,STAR,-6.798591e-4,7407,56772,862
1237658310793232600,183.284089060295,59.087799312865,24.17867,21.50669,20.8942,20.67737,20.45596,2989,301,1,36,7846461979439159e3,STAR,-7.158242e-4,6969,56420,238
1237669761182073900,325.788471891516,4.63745083622849,23.05451,21.39163,20.3671,19.3668,18.80301,5655,301,1,128,4601569228482697e3,STAR,2.352136e-5,4087,55449,59
1237660751409316e3,65.501336624333,28.6388054574668,18.66743,17.12118,16.38485,16.03162,15.82452,3557,301,3,50,1408650091891288e3,STAR,1.822508e-5,1251,52964,543
1237665428113260500,250.22312815342,12.972443314297,24.6417,22.05031,20.95578,19.68855,19.21181,4646,301,2,377,4588283003223169e3,STAR,-1.432288e-4,4075,55352,876
1237673706655187200,124.794090639644,43.522419698456,19.71417,18.77739,18.36866,18.23294,18.16448,6573,301,6,262,4286501698682509300,STAR,-4.021172e-4,3807,55511,730
1237662663216792e3,239.493208853586,26.2389349512829,21.56102,20.86254,20.88097,20.93176,20.86533,4002,301,4,205,4436240335891618e3,STAR,-5.379753e-5,3940,55327,708
1237678661431853e3,18.0056621844151,4.63114250646594,18.58261,17.65115,17.3372,17.25422,17.23895,7727,301,3,186,9859587814114744e3,STAR,3.067272e-4,8757,58428,299
1237669766548553700,11.7809362090346,7.16483970489152,18.52861,17.54678,17.15714,16.97366,16.92263,5656,301,3,94,12445878031477922e3,STAR,-1.51395e-4,11054,58424,656
1237657630040786200,115.544881280654,25.3852848990906,24.32406,21.66245,20.69681,20.63575,20.48034,2830,301,5,34,5023848491413428e3,STAR,7.726631e-5,4462,55600,302
123766646426606e4,117.633382782271,66.1826371133989,17.55397,15.99309,15.43469,15.25111,15.18633,4887,301,4,254,3309168885785192400,STAR,-7.987538e-5,2939,54515,542
1237659131669577700,208.966278698297,51.8976945961815,16.77276,15.81245,15.50749,15.38186,15.37899,3180,301,2,47,1174328762477602800,STAR,-4.392368e-4,1043,52465,55
1237678601304146400,357.39768018147703,17.2492802177434,23.32611,21.34038,21.23725,21.53008,21.29774,7713,301,3,214,6905223398294837e3,STAR,-8.878303e-4,6133,56246,288
1237680505038439200,329.570070864293,30.4103021882367,23.65294,21.36084,20.90835,20.67553,20.62686,8156,301,5,62,6717314934529874e3,STAR,-3.419322e-4,5966,56101,713
1237670961622483200,35.8907965550128,23.1277216509212,24.80994,20.89557,19.23219,18.10195,17.47337,5934,301,5,83,3649117546319290400,STAR,2.316255e-4,3241,54884,276
1237655499214029800,232.772717986398,-1.4295696326904,22.64899,22.00562,21.88983,21.831,21.70802,2334,301,4,246,4514936781523933e3,STAR,3.806506e-4,4010,55350,284
1237661070864875800,163.720985440164,14.9431320799999,24.58002,21.40072,19.88282,19.16054,18.79346,3631,301,6,315,3715513480611209e3,STAR,8.264783e-5,3300,54914,159
1237658201812828400,136.067796011213,39.4752370497163,19.44429,16.9936,15.84369,15.41227,15.17944,2963,301,6,103,3545561141860212700,STAR,-8.757089e-5,3149,54806,372
1237671124294239e3,127.653065321363,9.76040873012099,22.32969,21.69258,21.51293,21.43065,21.02329,5972,301,4,81,6187033392275806e3,STAR,9.034374e-4,5495,55896,776
1237661360770711800,229.27758829318,37.1207975792786,22.56175,20.64471,19.637,19.26111,18.99533,3699,301,2,247,5607222430592686e3,STAR,-8.120207e-5,4980,56048,876
1237662225697669600,237.518444739735,27.6136897790333,21.94859,20.64554,20.09285,19.90275,19.82285,3900,301,5,673,2785565231663835e3,STAR,-2.932432e-4,2474,54564,323
1237667782806012700,117.609935275151,9.21565732006003,19.55893,18.11406,17.55365,17.37938,17.29879,5194,301,4,25,3310223317318789e3,STAR,7.983564e-5,2940,54508,282
1237654030864547800,169.503304571719,3.08106796423246,17.82912,16.92521,16.62018,16.506710000000002,16.47351,1992,301,5,131,575427255598082050,STAR,3.150382e-5,511,52636,336
1237648705120698600,198.847633224544,0.580787980247307,21.10707,19.90024,19.37724,19.15917,19.04787,752,301,5,369,3294545382981265400,STAR,-2.238894e-4,2926,54625,590
1237659324418097400,244.646301181137,39.7506922765571,18.04833,17.23097,16.95014,16.86134,16.83818,3225,301,1,228,5842530014000863e3,STAR,-3.60374e-4,5189,56074,856
1237657190901284900,351.094178790527,-0.112297488971687,23.52691,21.61386,20.00751,18.66562,18.04523,2728,301,3,353,431269722600794100,STAR,-1.059388e-5,383,51818,182
1237678540626133e3,352.075997309244,23.9655536874345,24.63465,22.5001,21.01995,20.67531,22.23625,7699,301,2,37,8634545200235305e3,STAR,-1.138125e-4,7669,57329,68
1237654398621122800,194.79627248548601,64.0000402886918,21.14968,20.16777,20.206,20.25698,20.06119,2078,301,2,131,7839687893400705e3,STAR,-5.120909e-4,6963,56724,170
1237655106764210200,171.296864394134,58.1901518603509,18.47083,17.1288,16.57883,16.33584,16.26667,2243,301,1,289,2695406652357634e3,STAR,-2.001524e-4,2394,54551,8
1237654383586443300,131.074582803352,49.8742311982539,24.31777,22.18305,19.95552,18.57376,17.98042,2074,301,6,96,823148429869766e4,STAR,2.196683e-5,7311,57038,109
123765550296e7,254.468017771817,36.9174474120716,20.46929,19.33014,19.42546,19.54961,19.64419,2335,301,3,61,923377877368465400,STAR,-5.114633e-4,820,52438,509
123767096162943e4,44.6388481664405,37.1406712530001,18.24915,16.816,16.20139,15.95171,15.82363,5934,301,5,189,2748408877098756e3,STAR,-2.094914e-4,2441,54065,317
1237652947455443200,8.21800642368999,-10.0689049851777,19.74634,18.04933,17.38232,17.12073,16.95543,1740,301,3,76,3.4959632721616323e+018,STAR,-7.172429e-5,3105,54825,160
1237667431714914600,165.748796311435,27.2998846262539,24.59391,21.36387,19.98783,19.10759,19.14313,5112,301,6,368,2489420557762717700,STAR,1.384804e-5,2211,53786,203
1237680245742108700,3.55305612719519,19.4356445328543,23.58547,20.58957,19.33253,18.82479,18.49065,8096,301,2,250,8547948207778585e3,STAR,-8.136522e-5,7592,56947,422
1237662524696232400,194.692706170243,14.0408204080753,22.56314,21.69922,21.53389,21.66252,20.93245,3970,301,2,85,6097917426867132e3,STAR,-2.136063e-4,5416,56002,158
1237660635987837e3,136.418378205442,36.1526785230781,20.66654,22.21825,24.8026,21.43702,22.82647,3530,301,4,138,11530560710276e6,STAR,3.084856e-4,10241,58157,799
1237660241924128800,49.5943016920046,0.922327802573444,19.32916,18.10717,17.5393,17.28995,17.15266,3438,301,6,131,3583884345221423e3,STAR,2.819853e-4,3183,54833,527
1237650794602234e3,129.8237627223,-1.15206755504431,20.06465,18.27394,17.55031,17.26155,17.11921,1239,301,1,63,8390286483303717e3,STAR,3.731419e-4,7452,56745,292
1237678802627527400,32.0196108997439,6.04094765064729,24.14513,24.03644,22.4373,20.67232,19.61065,7760,301,2,165,9832675892098521e3,STAR,-1.20539e-4,8733,58396,698
1237664285634265900,131.121260704648,8.49245531174499,24.72891,23.31118,21.4189,19.32474,18.18687,4380,301,2,107,1980631160908179500,STAR,-4.40409e-5,1759,53081,630
1237662225697472500,237.023256039957,27.8934699287575,17.74619,16.80686,16.5204,16.40101,16.38442,3900,301,5,670,1862339659674183700,STAR,-1.986986e-4,1654,53498,368
1237665025441792300,184.507567722712,35.4009462808484,21.11821,18.55073,17.07813,15.81284,15.11516,4552,301,4,98,2250796568095516700,STAR,2.605977e-5,1999,53503,446
1237680327336068600,333.193487271997,27.6935409641025,22.34113,21.14887,21.0194,20.91889,20.62387,8115,301,2,91,6712815460822571e3,STAR,-7.450638e-4,5962,56265,728
1237652947991658500,6.75343562660116,-9.74199084647613,18.92563,17.90685,17.60377,17.50725,17.49647,1740,301,4,66,3496003679213953e3,STAR,-3.610482e-5,3105,54825,307
1237659326021632300,228.813007495575,51.6964928209711,19.26814,16.83356,15.87471,15.56896,15.41201,3225,301,4,120,3712221268372726e3,STAR,-1.018638e-4,3297,54941,470
1237661387604623600,212.93111419586,54.5979234954154,19.57597,18.66369,18.37516,18.27093,18.24904,3705,301,4,100,7652825887260563e3,STAR,-3.598709e-4,6797,56426,306
1237658206120181800,177.884882596042,50.9285863706816,17.0216,15.7759,15.2305,14.98995,14.89966,2964,301,6,292,3572592910828413e3,STAR,-5.639213e-4,3173,54849,409
1237673757652157200,109.657659544942,31.9214252622744,21.40325,19.7455,18.96497,18.66868,18.51233,6585,301,5,174,3034406425783724e3,STAR,5.84641e-5,2695,54409,386
1237671141477515500,172.231046306349,-6.95780089903356,21.1627,19.5502,18.9871,18.7732,18.65661,5976,301,4,133,3238222349354428400,STAR,-4.941366e-5,2876,54581,488
1237664093972136e3,127.961675466031,25.0865293728894,17.65019,16.5628,16.10578,15.92698,15.83271,4335,301,5,119,2606605131906574300,STAR,4.007356e-4,2315,53741,534
1237670017273692200,47.9366466020346,6.67384527379483,21.87761,20.20816,19.4018,19.07155,18.85246,5714,301,6,192,2634721843117844500,STAR,1.381194e-4,2340,53733,422
1237660958107829e3,123.505801979803,25.8152778355502,24.38644,22.65127,21.19605,20.59804,20.09191,3605,301,4,99,1252578393966591e4,STAR,0.001019404,11125,58433,536
1237652947995656200,15.9222988550242,-9.43805919032528,20.64612,17.82336,16.60181,16.12816,15.84545,1740,301,4,127,3500539989446467600,STAR,-1.938633e-5,3109,54833,426
1237668299279040800,187.916414859287,20.9692894605925,24.90734,21.96945,19.64152,19.10761,18.86082,5314,301,6,74,2941006762486032400,STAR,4.601576e-5,2612,54480,568
1237665549435339500,235.636949966523,18.3614005938189,26.15361,21.22215,20.12228,19.31338,18.99112,4674,301,4,213,4427218293397674e3,STAR,-4.037566e-5,3932,55337,654
1237654398618566700,181.360106376052,64.1776830970147,17.46974,16.56162,16.3264,16.2336,16.23852,2078,301,2,92,674495446932023300,STAR,-8.334747e-4,599,52317,296
1237662337873412600,255.599478222977,21.3175806578812,19.40122,17.74922,17.16027,16.93737,16.84746,3926,301,6,211,3704226719327166500,STAR,-5.550768e-5,3290,54941,58
123767861740431e4,329.12165177516,0.854196737558805,21.56596,20.62193,20.31314,20.19406,20.10976,7717,301,1,123,1298332516343638e3,STAR,-0.001195605,1153,52933,618
1237662301901816e3,225.788157248817,44.4153197154786,21.83527,19.44544,17.98216,16.69855,15.98663,3918,301,3,192,1887014343980116e3,STAR,-3.685647e-5,1676,53147,22
1237664875114529300,118.866801442922,17.6487671405167,20.26351,18.70932,18.05224,17.78228,17.64777,4517,301,4,46,3072612255993456600,STAR,1.846758e-4,2729,54419,114
1237659326552802e3,209.240434212872,58.4716188205634,23.29697,21.55745,21.48141,21.32824,21.29381,3225,301,5,33,7660783328141007e3,STAR,0.004153253,6804,56447,583
1237663655342965500,110.576770633296,40.5589401285715,22.40611,20.9493,20.49427,20.11896,19.97812,4233,301,4,33,4115381950726035500,STAR,-4.976353e-4,3655,55240,792
123766197065574e4,201.195775089207,6.49363268609197,17.71015,16.79369,16.47529,16.31292,16.28335,3841,301,2,242,2025540446435960800,STAR,-1.038085e-4,1799,53556,169
1237662341091689200,251.039214970549,20.8255431717652,22.96794,20.32572,18.98986,18.20872,17.94754,3927,301,4,166,1.7676793992488161e+018,STAR,-3.200503e-4,1570,53149,60
1237661150307615e3,205.249712067473,47.3962342095829,18.04477,17.21652,16.89619,16.80144,16.75103,3650,301,2,99,8366666781511932e3,STAR,-4.01249e-4,7431,57162,380
1237650794607739e3,142.379491953396,-1.05487421274189,17.68362,16.48441,16.08561,15.93821,15.8898,1239,301,1,147,8391378573295114e3,STAR,6.310031e-5,7453,56749,169
1237661362380734700,228.63484547155,38.86965619027,23.71372,21.79607,21.72895,21.34868,21.7236,3699,301,5,238,581754141310218e4,STAR,-6.102626e-4,5167,56066,60
1237658312408170500,202.88362937092,59.0433944089419,17.18817,16.28938,16.00036,15.91201,15.85941,2989,301,4,102,1079878513722419200,STAR,-6.564932e-4,959,52411,511
1237665025442775e3,187.205257038929,35.241111755542,19.53441,18.44242,18.07588,17.94965,17.98107,4552,301,4,113,3822505309352599600,STAR,-2.791094e-4,3395,55004,273
1237664854183116800,221.047585313746,32.6352779652956,19.0224,18.07933,17.81714,17.72447,17.67272,4512,301,5,146,2074037979269064700,STAR,-2.002507e-4,1842,53501,474
1237678596465688800,327.646994993077,1.37370003663827,24.58206,23.29251,21.8219,20.63581,19.89141,7712,301,2,113,10317766947367e6,STAR,3.032744e-5,9164,58045,73
1237665127460372700,158.424769684165,31.3049563500267,21.04434,18.5073,17.1344,16.09379,15.50456,4576,301,2,298,2205638799852071e3,STAR,1.438235e-4,1959,53440,3
1237658493337403600,143.765694881423,8.03733750448682,20.13381,18.91326,18.96994,19.09129,19.1724,3031,301,5,159,3547844552599642e3,STAR,7.631018e-4,3151,54804,487
1237663462608732200,353.988585317765,0.632200535983634,19.70039,18.62537,18.1083,17.90917,17.87215,4188,301,5,70,432507772744001540,STAR,-7.459992e-4,384,51821,590
1237662194525405400,181.645330520821,42.2739952211876,21.20149,19.77107,19.27176,19.04226,18.9441,3893,301,3,158,9437545757999913e3,STAR,4.827565e-5,8382,57513,919
1237678597538906e3,326.367782893322,2.27980272122744,24.88149,21.29983,21.74187,21.43661,20.80823,7712,301,4,105,12749759405408672e3,STAR,-7.673168e-4,11324,58395,250
1237662702400766200,247.020132719446,53.2121243488845,20.42062,19.20126,18.77381,18.62478,18.53822,4011,301,5,89,3875480603860246500,STAR,-4.66714e-4,3442,54983,484
1237678855233864e3,321.866388918977,7.74303367068919,24.1493,22.30326,21.52573,20.46301,21.12045,7772,301,4,58,4599524686661179400,STAR,-2.321706e-4,4085,55452,813
1237666228028375300,255.516265825286,28.6063677890567,20.79825,19.9956,19.62546,19.47286,19.43616,4832,301,4,33,3185305879071189e3,STAR,-3.685328e-4,2829,54623,491
12376727944965e5,0.964300670294307,-5.41338164377338,19.21504,18.23899,17.90288,17.79751,17.75523,6361,301,3,33,7919617988009155e3,STAR,-6.679292e-4,7034,56564,138
1237659930539e6,18.7149451846685,47.1312281698534,20.33638,19.24863,18.82509,18.64351,18.59751,3366,301,2,131,1657488538976938e3,STAR,-2.681927e-4,1472,52913,596
1237672025705808600,328.718127333477,45.7009675339744,17.60107,15.76805,15.04603,14.77749,14.60021,6182,301,3,162,2877893962364905500,STAR,-1.472734e-4,2556,54000,341
123765777231741e4,139.84406966562,49.2592598659187,25.05537,24.84266,24.76855,21.24291,19.80423,2863,301,6,123,6452673210358192e3,STAR,-7.194637e-5,5731,56363,512
1237660764830237400,115.309492832219,19.2593602557376,19.86292,18.24046,17.54855,17.26752,17.09771,3560,301,4,37,2312689175926696e3,STAR,2.977159e-4,2054,53431,330
1237667442967642e3,176.223805295169,27.0531331106609,18.57385,17.66605,17.3472,17.22316,17.20394,5115,301,3,39,3626684759998046e3,STAR,-1.679393e-4,3221,54864,586
1237678596461494800,318.080517460487,1.18849072886673,19.17475,17.9533,17.77402,17.73521,17.74551,7712,301,2,49,171483521759369e4,STAR,-3.734764e-4,1523,52937,326
1237680276867515e3,352.379020372612,26.9645289868284,23.86996,20.6738,20.07072,19.82685,19.64991,8103,301,4,50,7094415269557459e3,STAR,-3.519561e-4,6301,56543,436
1237662195607667e3,207.613135316133,41.0641550761269,22.76815,21.13517,20.52148,20.18975,20.01432,3893,301,5,288,9448675838826666e3,STAR,-3.824933e-4,8392,57483,450
1237661360758063e3,192.097246580452,46.6317231338895,20.19703,18.9735,18.67226,18.54955,18.47062,3699,301,2,54,3790983410395226e3,STAR,2.119258e-4,3367,54998,285
1237662267005207e3,239.013870318074,3.81841030202323,21.91465,19.77677,18.70785,18.31873,18.09237,3910,301,2,192,3322557915046373400,STAR,-9.530073e-5,2951,54592,99
1237661970651677e3,191.912691575712,6.76793564753927,20.94924,20.03368,18.68427,18.38745,18.26982,3841,301,2,180,2015391134846576600,STAR,-0.004136076,1790,53876,110
1237671940881974e3,277.696697544568,64.9465568435942,19.9948,18.44659,17.8627,17.65999,17.55554,6162,301,5,189,2873396145776781300,STAR,-1.814184e-4,2552,54632,362
1237669761722024e3,332.694865990301,5.57772444432949,18.00034,17.04624,16.70968,16.55215,16.51973,5655,301,2,175,4984495604371839e3,STAR,-2.606284e-4,4427,56107,497
1237663783122043e3,356.290350870558,-0.700394365556136,20.8744,18.16875,16.70728,15.30049,14.54712,4263,301,2,91,1674218159005e6,STAR,-1.870272e-5,1487,52964,18
1237652934034719200,320.970688783945,-8.02053460089049,20.44328,19.13992,18.57644,18.39915,18.31922,1737,301,2,92,2612100231445113e3,STAR,-8.919903e-5,2320,54653,45
1237651495753678800,113.440771847894,37.2866191556998,19.27087,18.10638,17.73539,17.68777,17.53367,1402,301,3,33,4123242358379927600,STAR,-1.824363e-4,3662,55182,716
1237668330952327400,215.590330706964,14.2598140887178,23.15896,20.86559,20.52545,20.27834,20.04451,5322,301,1,42,6148631301455108e3,STAR,-6.169943e-4,5461,56018,334
1237657190907445500,5.12014090578106,-0.0244112938992011,22.43528,19.75721,18.3516,17.40526,16.89628,2728,301,3,447,1261055492977879e3,STAR,-1.225075e-4,1120,52589,173
1.2376717674693921e+018,261.258888406553,63.4759043941385,20.54504,18.53685,17.80356,17.53999,17.41066,6122,301,2,139,2883496808758143e3,STAR,-1.361183e-4,2561,54597,244
1237659324957917700,250.498595201097,34.8701474282979,21.78063,20.61496,20.12909,19.9242,19.91951,3225,301,2,273,2460114995208363e3,STAR,0.003339886,2185,53532,86
1237678579294273800,6.04809390669868,24.2878578269277,19.69777,18.58338,18.15982,18.01584,17.94723,7708,301,2,242,8625688083596335e3,STAR,-2.894821e-4,7661,57286,614
1237663479257563600,330.52342956587,0.0124422226776723,19.77203,18.49704,18.52881,18.5386,18.62616,4192,301,4,159,418999453668632600,STAR,-6.712487e-4,372,52173,599
1237666301638541600,71.2858802809532,0.635212843462391,20.7023,19.61842,19.33723,19.26825,19.24989,4849,301,5,931,897445892691355600,STAR,9.449018e-5,797,52263,377
1237680331629e6,331.710317497221,25.0433211124693,24.12257,23.80112,22.4263,21.17139,20.03428,8116,301,2,60,8605393023361374e3,STAR,3.766764e-5,7643,57302,509
1237666302167351600,52.9271502152939,1.21760888898153,23.81554,21.21343,19.68947,18.74381,18.23877,4849,301,6,808,1196931700001630200,STAR,-1.007698e-4,1063,52591,364
1237664093974954e3,134.001674173473,28.5053410202033,17.53225,16.47758,16.38069,16.371,16.41115,4335,301,5,162,2177598228294297600,STAR,8.839583e-6,1934,53357,392
1237648703504973800,187.161573116899,-0.7159938669084,17.74603,16.31348,15.785,15.57976,15.50848,752,301,2,291,2880052855794854e3,STAR,1.78575e-4,2558,54140,3
1237659163352105500,249.082042722033,35.420224009637,22.68571,21.95146,21.9066,21.99032,21.91244,3187,301,5,156,5849072932383644e3,STAR,5.466589e-4,5195,56048,83
1237668330953113600,217.543265644073,13.9356290632659,20.77898,18.4758,17.4777,17.00606,16.56681,5322,301,1,54,3092884223632107500,STAR,-1.35706e-4,2747,54233,135
1237666215145505e3,18.1964274800267,18.5163600184537,19.76497,18.87981,18.52096,18.3876,18.35,4829,301,4,64,3507326174542012400,STAR,-2.388897e-4,3115,54793,538
1237662195595084e3,168.907235966816,42.1983137462661,20.4128,20.05177,20.41522,20.72083,20.76334,3893,301,5,96,1621388001693165600,STAR,-0.001012422,1440,53084,335
1237662306199601400,239.473361414109,27.5943692151245,12.10168,10.4982,10.11604,10.00865,10.44131,3919,301,3,235,3383404618414399500,STAR,7.7165e-6,3005,54876,274
1237673738320807e3,98.8778184466782,25.7373165223244,18.84452,16.63102,15.72543,15.32476,15.08544,6581,301,1,113,3015171290530081e3,STAR,4.027606e-5,2678,54173,41
1237663789025067500,111.873016128717,44.479909599668,21.84722,19.29742,17.88989,17.22231,16.85373,4264,301,5,52,2099920479816018e3,STAR,2.876617e-4,1865,53312,426
1237651190824763400,142.351250882005,57.1756841509633,18.48065,17.50563,17.21731,17.12042,17.1049,1331,301,3,243,922813826813004e4,STAR,-1.20151e-4,8196,57346,955
1237662194522391300,172.246537421014,41.7277617131909,23.29802,23.4512,21.81413,20.40516,19.75909,3893,301,3,112,9421775736224897e3,STAR,1.725971e-4,8368,57431,892
1237661386532e6,216.198458370584,52.8164117721498,21.22041,20.24483,20.09742,19.98207,20.04804,3705,301,2,117,7915119609115859e3,STAR,4.468682e-4,7030,56448,157
1237661382775406800,153.682383633083,37.6803878649396,22.42161,21.58129,21.39881,21.2969,21.04037,3704,301,3,140,5142000361482246e3,STAR,1.019467e-4,4567,55589,56
1237651540336705800,244.549579103983,52.5069209455441,22.10709,19.87442,18.34609,17.55101,17.07505,1412,301,6,380,3875434699249787e3,STAR,-4.771901e-4,3442,54983,317
1237661355932582e3,180.94916579543,46.2262129668362,20.33831,19.23195,18.86844,18.7331,18.70715,3698,301,1,151,3750383943187276e3,STAR,3.625714e-5,3331,54977,41
1237678890669113600,27.3871957664832,-1.38829863167818,21.56808,21.06051,20.88588,21.0695,20.7083,7780,301,6,85,4895586061298981e3,STAR,-8.396239e-5,4348,55559,630
1237654380901040400,130.861780513204,46.8122119026462,25.27024,21.77849,20.31484,19.03839,18.42152,2074,301,1,80,8248601765093857e3,STAR,-6.038921e-6,7326,56710,942
1237662224623927600,237.057793275237,26.8866445668473,21.50572,20.26575,19.59527,19.35963,19.12369,3900,301,3,673,2785574852390578e3,STAR,-5.788292e-4,2474,54564,358
1237662474764288500,235.983340455809,37.4531479417002,22.92236,21.04478,20.30322,20.03463,19.97495,3958,301,5,40,12087815195428411e3,STAR,-3.482834e-4,10736,58274,559
1237668292836917200,171.179013971281,18.7298695500453,18.95767,18.00732,17.64155,17.46507,17.44457,5313,301,2,79,356916188496171e4,STAR,3.678476e-4,3170,54859,215
1237662337331691800,246.256927399882,28.4673258514295,17.58879,16.34901,16.51881,16.65893,16.72969,3926,301,5,137,1584151112951294e3,STAR,-8.483059e-4,1407,52886,36
1237650372089545e3,173.152834090253,-1.27649022886868,19.82622,18.44534,17.86873,17.67399,17.57291,1140,301,6,135,3640045475995951e3,STAR,1.368431e-4,3233,54891,40
123766024192367e4,48.5788080816274,0.890115062570197,19.95103,18.93915,18.54629,18.37947,18.30364,3438,301,6,124,3583843113535381500,STAR,-2.130655e-4,3183,54833,377
1237680245743485400,6.89923579538174,19.3659122620298,21.36451,20.45918,20.14431,20.00733,19.64801,8096,301,2,271,6966070371742407e3,STAR,-7.445118e-4,6187,56244,464
1237667551413928200,152.592548156297,22.2798481917496,22.47616,19.99127,18.37146,17.08944,16.37335,5140,301,5,14,2637994814389381e3,STAR,4.431637e-5,2343,53735,41
1237662224618094600,223.336680296448,32.9706017934118,18.35602,16.74793,16.07971,15.80134,15.66797,3900,301,3,584,3732410500898726e3,STAR,-1.932678e-4,3315,54942,190
1237655502960132600,254.672554298341,36.599896338585,22.06115,20.94516,20.42117,20.28081,20.26585,2335,301,3,63,5616140840542165e3,STAR,2.04854e-4,4988,55825,553
1237648704591299e3,215.802920183819,0.205585091930008,23.03595,20.63346,19.89585,19.19785,18.69741,752,301,4,483,4535304139463481300,STAR,7.044417e-5,4028,55621,652
1237660413718430200,125.891303405642,6.23775378605959,19.7535,18.58745,18.13738,17.96474,17.908,3478,301,6,64,1459207010892408800,STAR,3.30246e-4,1296,52962,148
1237661850924810500,160.867470557164,42.2440667736753,22.37576,21.35778,20.75006,20.61856,20.70698,3813,301,3,109,9418296331997567e3,STAR,2.989708e-4,8365,57450,522
1237661362371428600,201.555530626061,46.8327138242426,21.58329,21.04269,20.86938,20.81971,20.87769,3699,301,5,96,7459333830333454e3,STAR,-1.526582e-4,6625,56386,898
1237670965393687e3,159.089493386013,18.2983418102501,22.9972,21.76041,21.84279,21.64829,20.99579,5935,301,4,283,6625971080816515e3,STAR,-1.141808e-4,5885,56036,182
1237665547819614200,223.418660716513,21.0834249482935,19.26834,18.47334,18.07225,17.87148,17.81675,4674,301,1,135,3835973501605486600,STAR,8.647426e-4,3407,54971,118
1237673283588325600,49.7475499427691,17.8392832023174,19.55308,18.07857,17.42174,17.16068,17.03155,6475,301,2,70,3637825287124787e3,STAR,2.412626e-6,3231,54890,155
1237654604240716500,134.365764091225,2.31249731933076,25.44636,22.41401,21.86217,20.87246,20.29675,2126,301,1,101,4296619400671549400,STAR,5.590328e-5,3816,55272,674
1237655502426342100,258.353864255541,30.3863911681993,23.40128,21.60619,21.54257,21.46408,21.26675,2335,301,2,110,5626129077587171e3,STAR,-9.300964e-4,4997,55738,26
1237663785284731100,31.0087660968981,0.962180254803903,23.44858,21.70081,20.36316,18.87153,18.08998,4263,301,6,323,1209305609665538e3,STAR,-1.15802e-4,1074,52937,324
1237661137962991600,162.250549880176,40.0555098133598,19.26236,18.36806,18.09038,17.96191,17.9335,3647,301,3,151,5211980978743171e3,STAR,-4.195881e-4,4629,55630,692
1.2376711661684001e+018,167.34734817738,-17.4339461952334,20.6015,19.60339,19.203,18.99689,18.91768,5982,301,2,54,3048962313018173400,STAR,1.134701e-4,2708,54561,92
1237658204497904400,142.01592116377,40.8608928501425,24.03623,21.17124,20.47595,20.24606,20.25784,2964,301,3,114,522437605318383e4,STAR,7.373087e-4,4640,55927,729
1237658206121427e3,182.359760616538,51.064486825696,20.94375,19.51941,18.8601,18.58498,18.38722,2964,301,6,311,3286645665337207e3,STAR,-8.975511e-5,2919,54537,523
1237653442986246100,353.757788673507,-8.71065224546473,20.21098,19.26836,19.01564,18.86544,18.94348,1855,301,6,60,3541124887236157400,STAR,-3.931046e-5,3145,54801,617
1237659326022287600,230.583712759436,50.7527669651782,19.10104,17.94548,17.45556,17.24328,17.15476,3225,301,4,130,2757433397117741e3,STAR,-4.811233e-4,2449,54271,380
1237673706112745500,108.184249542122,40.199262795113,17.48545,16.31595,15.92297,15.78347,15.72162,6573,301,5,177,3308050682644293600,STAR,2.363977e-5,2938,54526,570
1237664852042973700,237.512778535799,23.8506661996242,22.19854,21.43339,21.10796,21.04301,20.65284,4512,301,1,258,4437281298424551400,STAR,1.181906e-4,3941,55321,399
1237668310554640600,237.516959574718,12.1669176593367,21.94342,19.66548,18.23129,17.63939,17.2678,5317,301,3,94,5496791325503412e3,STAR,3.396523e-5,4882,55721,538
